transaction_id,product_id,customer_id,transaction_date,Recency,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,gender,past_3_years_bike_related_purchases,DOB,AGE,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
129,50,1397,6/5/2017,208,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,10/18/2015,43.97,Male,29,1/21/1979,45,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14,79206 Independence Drive,3061,VIC,Australia,5
130,44,2134,9/4/2017,117,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88,Male,16,2/21/2000,24,Nurse,Manufacturing,Affluent Customer,N,No,2,654 Kim Parkway,3175,VIC,Australia,3
131,96,2403,1/18/2017,346,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,10/10/2002,129.01,Female,41,10/25/1977,46,Technical Writer,Financial Services,Affluent Customer,N,No,12,544 Northland Place,2190,NSW,Australia,10
132,12,1937,9/28/2017,93,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55,Male,69,1/8/1974,50,Quality Engineer,Health,Mass Customer,N,No,19,698 Old Gate Lane,2619,NSW,Australia,3
133,93,1282,9/2/2017,119,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,10/10/2002,834.94,Male,99,11/15/1980,43,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14,791 Elgar Trail,4340,QLD,Australia,5
134,78,2183,5/9/2017,235,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/10/1991,1055.82,Female,61,2/7/1972,52,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7,8142 Tomscot Drive,4132,QLD,Australia,4
135,84,1788,10/17/2017,74,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,5/22/2006,198.22,Female,79,8/10/1964,59,Account Representative IV,Financial Services,High Net Worth,N,Yes,10,67 Hooker Place,2380,NSW,Australia,5
136,65,1170,4/25/2017,249,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,4/11/2015,1028.76,Female,62,11/30/1964,59,Assistant Professor,IT,Mass Customer,N,Yes,4,378 Prentice Point,4064,QLD,Australia,9
138,29,1940,8/2/2017,150,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,11/3/2000,834.94,Female,52,3/2/1977,47,Teacher,Manufacturing,High Net Worth,N,Yes,8,1 Vernon Terrace,4226,QLD,Australia,6
141,10,2728,12/22/2017,8,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25,Female,55,3/26/1959,65,Physical Therapy Assistant,IT,High Net Worth,N,No,19,512 Forest Run Center,3188,VIC,Australia,11
143,60,2135,1/26/2017,338,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,5/18/2012,217.51,Male,97,9/18/1980,43,Structural Engineer,n/a,Mass Customer,N,Yes,15,0 Moose Court,2063,NSW,Australia,12
144,92,1217,12/20/2017,10,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25,Female,67,8/19/1968,55,Structural Engineer,Manufacturing,High Net Worth,N,No,16,387 Pawling Drive,2580,NSW,Australia,4
145,7,2992,6/7/2017,206,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,12/7/2005,745.94,Female,26,5/31/1974,49,Clinical Specialist,Health,Mass Customer,N,Yes,10,9610 Gateway Trail,3429,VIC,Australia,5
147,67,2748,4/25/2017,249,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21,Female,96,8/29/1967,56,Quality Engineer,Financial Services,Mass Customer,N,No,4,4320 Toban Avenue,2260,NSW,Australia,11
148,14,3262,1/13/2017,351,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55,Male,65,10/14/1959,64,Product Engineer,Entertainment,Mass Customer,N,No,12,2558 Morningstar Center,4221,QLD,Australia,8
149,89,788,3/21/2017,284,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25,Male,62,7/1/1964,59,Social Worker,Health,Mass Customer,N,No,11,00 Mockingbird Junction,2141,NSW,Australia,9
150,9,3067,11/21/2017,39,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,9/9/1994,75.14,Female,8,1/13/1991,33,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9,2178 Washington Hill,3806,VIC,Australia,6
151,31,701,11/11/2017,49,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,3/18/2003,57.73,Male,18,5/1/1956,68,Food Chemist,Health,Mass Customer,N,Yes,8,537 Packers Street,4562,QLD,Australia,5
152,92,648,10/16/2017,75,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,11/3/2000,155.65,Male,86,6/4/1978,45,Accountant II,Financial Services,Mass Customer,N,Yes,9,9 Mayfield Road,4551,QLD,Australia,7
153,37,3286,8/19/2017,133,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61,Male,23,6/2/1961,62,Assistant Media Planner,Entertainment,Mass Customer,N,No,20,1 Fairview Park,3977,VIC,Australia,7
154,3,3383,4/6/2017,268,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,8/29/2011,1702.55,Male,47,4/5/1982,42,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10,48 Rockefeller Court,3786,VIC,Australia,8
155,56,982,11/4/2017,56,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2/4/2016,75.75,Male,14,2/12/1960,64,Geologist III,Health,High Net Worth,N,Yes,6,8276 Hudson Trail,2250,NSW,Australia,6
156,14,676,8/22/2017,130,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,9/9/2003,737.17,Male,51,5/19/1968,55,Senior Editor,n/a,High Net Worth,N,Yes,14,4 Sunfield Circle,2194,NSW,Australia,8
157,6,385,9/15/2017,106,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,4/11/2015,299.27,Male,69,12/7/1966,57,Project Manager,Health,High Net Worth,N,No,9,58211 Surrey Crossing,2170,NSW,Australia,9
158,50,1229,3/1/2017,304,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,4/12/2009,43.97,Male,38,1/8/2000,24,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1,7929 Grasskamp Trail,2119,NSW,Australia,11
159,10,3232,8/16/2017,136,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/12/2013,1103.43,Female,7,10/10/1993,30,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9,78258 Hanover Plaza,3070,VIC,Australia,10
161,69,2381,7/10/2017,173,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,4/11/2015,198.22,Female,91,2/12/1973,51,Programmer I,Argiculture,Affluent Customer,N,Yes,5,9 American Ash Plaza,2015,NSW,Australia,9
162,78,371,12/11/2017,19,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/25/2004,1055.82,Male,7,7/6/1954,69,Systems Administrator III,Financial Services,Mass Customer,N,No,7,92808 Mallard Terrace,3215,VIC,Australia,4
163,80,2519,5/20/2017,224,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,8/10/2015,139.23,Male,76,10/17/1979,44,Senior Developer,Manufacturing,Mass Customer,N,Yes,5,685 International Lane,4825,QLD,Australia,2
164,17,2264,7/30/2017,153,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,11/9/1996,409.86,Female,18,7/17/1972,51,Occupational Therapist,Health,Affluent Customer,N,No,9,883 Almo Terrace,3977,VIC,Australia,6
165,3,2637,10/25/2017,66,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,8/9/2005,1702.55,Female,28,7/30/1972,51,Help Desk Operator,Retail,Mass Customer,N,Yes,11,518 Colorado Trail,2100,NSW,Australia,10
166,78,3262,11/27/2017,33,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/25/2004,1055.82,Male,65,10/14/1959,64,Product Engineer,Entertainment,Mass Customer,N,No,12,2558 Morningstar Center,4221,QLD,Australia,8
168,87,2267,2/2/2017,331,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,8/25/1997,471.6,Female,78,4/28/1964,60,Business Systems Development Analyst,n/a,Affluent Customer,N,No,14,93 Shasta Avenue,4171,QLD,Australia,10
169,97,456,5/2/2017,242,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,1/16/2004,50.66,Male,47,11/30/1975,48,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,17,572 Gerald Trail,2145,NSW,Australia,7
171,100,3121,10/22/2017,69,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5/6/1991,830.24,Male,82,5/11/1959,65,Data Coordiator,Manufacturing,Mass Customer,N,No,19,969 Sycamore Point,2304,NSW,Australia,7
172,55,2365,4/11/2017,263,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1/21/1991,1295.43,Female,2,10/18/1998,25,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3,743 Stone Corner Parkway,4127,QLD,Australia,6
173,100,2528,11/16/2017,44,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5/6/1991,830.24,Male,81,9/23/1978,45,Senior Editor,Financial Services,Affluent Customer,N,No,15,3 Myrtle Terrace,4161,QLD,Australia,7
175,25,3241,12/23/2017,7,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,11/22/2016,709.34,Male,34,10/29/1979,44,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16,7574 Onsgard Drive,4011,QLD,Australia,7
177,90,2234,4/13/2017,261,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,5/10/2005,72.6,Male,48,9/9/1986,37,Electrical Engineer,Manufacturing,Mass Customer,N,No,18,501 Reindahl Alley,2069,NSW,Australia,12
179,62,1365,1/31/2017,333,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44,Male,97,4/19/1992,32,Research Associate,Health,Mass Customer,N,No,3,970 Sundown Place,3222,VIC,Australia,5
180,20,3349,3/18/2017,287,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/5/2010,195.34,Male,11,1/22/1981,43,Director of Sales,Argiculture,Affluent Customer,N,No,9,9 Brown Pass,3196,VIC,Australia,9
181,17,1002,2/24/2017,309,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,5/7/2011,409.86,Male,65,8/30/1978,45,Business Systems Development Analyst,n/a,Mass Customer,N,Yes,18,656 Bartelt Parkway,3127,VIC,Australia,12
182,16,2282,2/18/2017,315,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,3/12/2013,182.81,Male,81,2/25/1957,67,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7,953 Del Sol Point,3630,VIC,Australia,4
183,46,2656,1/7/2017,357,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,6/4/2012,1215.34,Female,80,5/2/1959,65,Statistician III,n/a,Mass Customer,N,Yes,10,444 Spaight Crossing,3070,VIC,Australia,10
186,17,2582,11/8/2017,52,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,11/9/1996,409.86,Male,98,8/10/1977,46,Director of Sales,Health,Mass Customer,N,No,7,6551 Atwood Road,4216,QLD,Australia,7
187,1,1005,7/24/2017,159,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,9/9/2003,1010.02,Female,94,9/15/1967,56,Design Engineer,IT,High Net Worth,N,Yes,8,67 Holmberg Way,2165,NSW,Australia,9
188,3,1597,1/15/2017,349,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,9/15/2012,1702.55,Male,93,2/1/1977,47,Nurse Practicioner,Retail,Affluent Customer,N,No,14,019 Derek Hill,2224,NSW,Australia,10
189,56,2713,1/12/2017,352,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,6/23/1993,45.96,Male,55,11/3/1954,69,Statistician II,Retail,Affluent Customer,N,Yes,5,29895 Crest Line Point,2049,NSW,Australia,11
190,37,1435,11/27/2017,33,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,5/9/2011,1544.61,Male,96,4/27/1968,56,Software Engineer II,Telecommunications,Affluent Customer,N,Yes,19,8934 Park Meadow Street,2756,NSW,Australia,8
193,12,1254,6/22/2017,191,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,3/8/2009,1069.55,Male,60,12/18/1958,65,Graphic Designer,Retail,Mass Customer,N,Yes,5,563 Northport Drive,4701,QLD,Australia,1
194,25,1423,5/2/2017,242,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1/10/2011,709.34,Female,51,6/17/1959,64,Project Manager,Manufacturing,Mass Customer,N,No,19,5700 Banding Lane,2762,NSW,Australia,9
197,45,591,5/23/2017,221,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,4/12/1993,356.5,Male,16,10/2/1974,49,Business Systems Development Analyst,Entertainment,Affluent Customer,N,No,16,36912 Gina Pass,2133,NSW,Australia,11
198,74,1017,2/2/2017,331,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,7/28/2014,812.44,Female,88,1/9/1979,45,Assistant Media Planner,Entertainment,High Net Worth,N,No,16,42 Lunder Drive,2027,NSW,Australia,11
199,33,2123,6/8/2017,205,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,10/11/1992,144.26,Female,36,3/19/1993,31,Software Engineer II,Manufacturing,Affluent Customer,N,No,2,43 Sunbrook Terrace,4160,QLD,Australia,10
200,57,2889,4/15/2017,259,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,6/23/1993,1630.25,Male,55,4/1/1986,38,Assistant Professor,n/a,Mass Customer,N,Yes,8,37595 Packers Terrace,3064,VIC,Australia,5
201,0,3208,9/5/2017,116,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,6/4/2012,133.38,Female,53,2/6/1967,57,VP Marketing,n/a,High Net Worth,N,No,15,43 South Pass,3620,VIC,Australia,2
202,23,2406,2/26/2017,307,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,11/10/2006,75.75,Male,34,6/11/1973,50,Executive Secretary,n/a,Affluent Customer,N,Yes,9,645 Thackeray Street,4879,QLD,Australia,6
203,67,2041,7/29/2017,154,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21,Male,52,10/27/1957,66,VP Accounting,Financial Services,Mass Customer,N,No,17,51739 Sundown Hill,2009,NSW,Australia,9
204,81,1598,7/3/2017,180,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,7/10/1991,64.51,Female,87,12/2/1973,50,Safety Technician III,n/a,Mass Customer,N,No,11,4 Florence Street,2032,NSW,Australia,11
205,58,1842,5/27/2017,217,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,10/18/2015,771.12,Male,89,2/27/1977,47,Accountant IV,Financial Services,Mass Customer,N,No,8,9649 Cascade Way,2250,NSW,Australia,8
206,5,141,5/5/2017,239,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/9/2005,451.65,Male,67,6/25/1954,69,Teacher,Financial Services,High Net Worth,N,Yes,10,585 Loomis Court,2097,NSW,Australia,11
207,94,1321,9/9/2017,112,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,6/9/2013,641.64,Female,29,7/5/1994,29,Editor,Argiculture,Affluent Customer,N,No,8,57384 Sycamore Park,4370,QLD,Australia,6
208,51,183,5/21/2017,223,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26,Female,7,8/5/1997,26,Geologist III,Retail,Affluent Customer,N,No,3,8 Haas Park,2074,NSW,Australia,10
210,63,3356,4/12/2017,262,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,10/2/1992,1383.61,Male,47,3/23/1959,65,Safety Technician II,Financial Services,Mass Customer,N,Yes,6,73 Burrows Court,3121,VIC,Australia,8
212,80,1596,1/13/2017,351,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,10/22/2005,872.89,Male,2,7/1/1969,54,Cost Accountant,Financial Services,High Net Worth,N,Yes,8,5447 Weeping Birch Place,2086,NSW,Australia,12
213,82,520,12/14/2017,16,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/10/2015,459.46,Female,66,8/9/1964,59,VP Quality Control,Financial Services,Affluent Customer,N,Yes,15,3169 Old Gate Point,2211,NSW,Australia,9
214,46,868,3/22/2017,283,TRUE,Approved,Solex,Standard,low,medium,1289.85,74.51,4/10/2012,1215.34,Female,84,7/18/1979,44,VP Accounting,Financial Services,Mass Customer,N,Yes,11,519 Maywood Pass,2768,NSW,Australia,10
216,72,352,11/29/2017,31,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,12/6/2016,90.1,Male,12,7/8/1979,44,Sales Representative,Retail,Mass Customer,N,No,4,6 Sunbrook Center,4350,QLD,Australia,6
217,75,1140,6/9/2017,204,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,7/25/2004,1010.02,Female,32,2/25/1986,38,Executive Secretary,n/a,Mass Customer,N,Yes,13,8587 Graceland Way,2206,NSW,Australia,10
218,40,621,4/21/2017,253,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43,Male,78,11/29/1964,59,Systems Administrator III,n/a,High Net Worth,N,No,14,363 Schiller Court,2763,NSW,Australia,7
219,2,3307,11/13/2017,47,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93,Female,96,9/2/1978,45,Analyst Programmer,Health,High Net Worth,N,No,14,1172 Mesta Center,4740,QLD,Australia,2
220,10,1502,4/9/2017,265,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/12/2013,1103.43,Female,52,3/26/1990,34,Design Engineer,Financial Services,Affluent Customer,N,Yes,11,78960 Schiller Lane,2450,NSW,Australia,4
221,35,936,5/8/2017,236,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68,Male,64,5/16/1988,35,Speech Pathologist,Health,High Net Worth,N,No,3,5 Reindahl Point,3400,VIC,Australia,2
222,8,939,7/8/2017,175,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,4/16/2011,187.39,Male,53,1/10/1961,63,Product Engineer,Manufacturing,Mass Customer,N,No,6,32 Dennis Hill,2233,NSW,Australia,9
223,2,2698,11/30/2017,30,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93,Female,19,6/15/1974,49,Administrative Officer,Health,High Net Worth,N,No,20,77196 West Crossing,2166,NSW,Australia,8
224,69,579,4/25/2017,249,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/2/1992,198.22,Female,89,6/11/1974,49,Software Engineer II,Health,Mass Customer,N,No,12,4559 Stoughton Lane,2097,NSW,Australia,10
226,8,3077,3/10/2017,295,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,4/20/1993,187.39,Male,19,8/11/2000,23,Information Systems Manager,Manufacturing,Affluent Customer,N,No,2,25578 Mayfield Drive,2099,NSW,Australia,10
227,86,369,3/16/2017,289,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,5/10/2005,110.56,Male,19,8/24/1991,32,Actuary,Financial Services,Mass Customer,N,Yes,9,6085 Petterle Circle,3130,VIC,Australia,10
228,13,821,4/4/2017,270,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,3/12/2013,574.62,Male,41,7/24/1981,42,Financial Analyst,Financial Services,Mass Customer,N,Yes,7,59000 American Center,2530,NSW,Australia,8
229,19,2687,3/13/2017,292,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93,Male,67,1/28/1962,62,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,20,40923 Truax Drive,2208,NSW,Australia,10
230,86,681,12/23/2017,7,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,6/9/2013,110.56,Female,55,9/18/1978,45,VP Product Management,Manufacturing,Mass Customer,N,Yes,17,76 Hanson Junction,2147,NSW,Australia,9
231,46,37,8/12/2017,140,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61,Female,46,12/22/1985,38,Social Worker,Health,High Net Worth,N,No,16,54 Sage Plaza,4726,QLD,Australia,1
232,30,3002,8/4/2017,148,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,7/20/1999,299.27,Male,62,12/6/1956,67,Paralegal,Financial Services,Mass Customer,N,Yes,16,673 Comanche Parkway,2470,NSW,Australia,2
233,92,396,9/1/2017,120,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25,Female,98,1/25/1967,57,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16,32 Farragut Avenue,2076,NSW,Australia,11
236,7,2325,8/31/2017,121,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,3/18/2003,144.26,Male,50,1/6/1964,60,Database Administrator IV,Retail,High Net Worth,N,Yes,12,92 Schlimgen Hill,3023,VIC,Australia,8
237,23,1420,3/11/2017,294,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75,Female,14,10/12/1959,64,Dental Hygienist,Health,Mass Customer,N,No,11,255 Doe Crossing Terrace,2767,NSW,Australia,8
239,61,1645,10/1/2017,90,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,5/21/2015,14.23,Male,34,6/12/1995,28,Research Associate,n/a,Affluent Customer,N,Yes,5,38330 Badeau Place,2154,NSW,Australia,11
240,21,546,11/23/2017,37,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,11/10/1991,690.49,Female,80,2/24/1981,43,Information Systems Manager,Health,Mass Customer,N,Yes,12,20198 Hansons Plaza,2340,NSW,Australia,2
241,86,2885,3/27/2017,278,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1/5/2003,110.56,Female,70,7/3/1969,54,Compensation Analyst,Financial Services,Mass Customer,N,Yes,4,17 Sachs Street,2761,NSW,Australia,8
242,57,2740,12/4/2017,26,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,12/17/1998,1630.25,Female,61,2/2/1963,61,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12,28820 Monica Circle,2226,NSW,Australia,7
243,63,3166,11/13/2017,47,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,12/17/1998,1383.61,Male,96,5/11/1955,69,Social Worker,Health,Mass Customer,N,No,20,1 Glacier Hill Parkway,2017,NSW,Australia,8
244,63,3487,12/20/2017,10,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,5/26/1993,1230.3,Female,4,12/15/1977,46,Analyst Programmer,Health,High Net Worth,N,No,18,30011 Manufacturers Hill,3146,VIC,Australia,9
245,33,2890,9/22/2017,99,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,6/7/2010,144.26,Male,64,5/17/1959,64,Speech Pathologist,n/a,Affluent Customer,N,Yes,20,63 Bayside Center,2018,NSW,Australia,11
246,98,3370,1/22/2017,342,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,6/17/2015,693.76,Male,8,1/22/1954,70,Data Coordiator,n/a,High Net Worth,N,Yes,5,01 Nevada Alley,2076,NSW,Australia,12
247,15,3393,1/29/2017,335,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,3/8/2009,209.84,Female,23,2/21/1954,70,Technical Writer,Retail,Mass Customer,N,Yes,7,0 Weeping Birch Plaza,2093,NSW,Australia,12
248,57,2410,7/21/2017,162,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,6/23/1993,1630.25,Female,75,8/24/1974,49,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21,75351 Ridgeview Lane,3181,VIC,Australia,11
